"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SAP_CE_M","Population of compulsory school age, male (number)","PLW","Palau","2010","2010",1749,,
"SAP_2T3_F","School age population, secondary education, female (number)","HRV","Croatia","2010","2010",189714,,
"SAP_CE_M","Population of compulsory school age, male (number)","SWE","Sweden","2010","2010",471346,,
"SAP_3","School age population, upper secondary education, both sexes (number)","BWA","Botswana","2010","2010",84276,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","POL","Poland","2010","2010",565032,,
"SAP_CE","Population of compulsory school age, both sexes (number)","VNM","Viet Nam","2010","2010",12545170,,
"SAP_2T3_F","School age population, secondary education, female (number)","GEO","Georgia","2010","2010",164553,,
"SAP_3","School age population, upper secondary education, both sexes (number)","CUB","Cuba","2010","2010",437835,,
"SAP_CE","Population of compulsory school age, both sexes (number)","40618","Asia (Central and Southern)","2010","2010",300147074,,
"SAP_2T3","School age population, secondary education, both sexes (number)","AGO","Angola","2010","2010",3238230,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","VUT","Vanuatu","2010","2010",8747,,
"SAP_2T3_M","School age population, secondary education, male (number)","NER","Niger","2010","2010",1194360,,
"SAP_3_M","School age population, upper secondary education, male (number)","SUR","Suriname","2010","2010",15089,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","CMR","Cameroon","2010","2010",1974819,,
"SAP_CE_F","Population of compulsory school age, female (number)","ECU","Ecuador","2010","2010",2248078,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","40603","Africa (Northern)","2010","2010",3726473,,
"SAP_3_M","School age population, upper secondary education, male (number)","40515","East Asia and the Pacific","2010","2010",49696609,,
"SAP_3_F","School age population, upper secondary education, female (number)","MLT","Malta","2010","2010",5296,,
"SAP_3","School age population, upper secondary education, both sexes (number)","SLB","Solomon Islands","2010","2010",44392,,
"SAP_3_M","School age population, upper secondary education, male (number)","NZL","New Zealand","2010","2010",98189,,
"SAP_5T8_F","School age population, tertiary education, female (number)","KGZ","Kyrgyzstan","2010","2010",307886,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","LBR","Liberia","2010","2010",351163,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","MRT","Mauritania","2010","2010",70076,,
"SAP_3","School age population, upper secondary education, both sexes (number)","GHA","Ghana","2010","2010",2091485,,
"SAP_CE","Population of compulsory school age, both sexes (number)","NOR","Norway","2010","2010",621315,,
"SAP_CE_M","Population of compulsory school age, male (number)","KWT","Kuwait","2010","2010",186253,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","MYS","Malaysia","2010","2010",579566,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","ZAF","South Africa","2010","2010",5357091,,
"SAP_3_M","School age population, upper secondary education, male (number)","VEN","Venezuela (Bolivarian Republic of)","2010","2010",552044,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","SYR","Syrian Arab Republic","2010","2010",2219940,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","DJI","Djibouti","2010","2010",35913,,
"SAP_5T8_F","School age population, tertiary education, female (number)","MAC","China, Macao Special Administrative Region","2010","2010",27861,,
"SAP_3_F","School age population, upper secondary education, female (number)","NGA","Nigeria","2010","2010",4802772,,
"SAP_2T3","School age population, secondary education, both sexes (number)","IRL","Ireland","2010","2010",284905,"+","National Estimation"
"SAP_5T8","School age population, tertiary education, both sexes (number)","GNB","Guinea-Bissau","2010","2010",153064,,
"SAP_CE_M","Population of compulsory school age, male (number)","CUB","Cuba","2010","2010",657573,,
"SAP_2T3_M","School age population, secondary education, male (number)","SVK","Slovakia","2010","2010",305282,,
"SAP_3","School age population, upper secondary education, both sexes (number)","KEN","Kenya","2010","2010",3738621,,
"SAP_2T3_M","School age population, secondary education, male (number)","IRQ","Iraq","2010","2010",2077410,,
"SAP_5T8_F","School age population, tertiary education, female (number)","PAN","Panama","2010","2010",154693,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","LVA","Latvia","2010","2010",30970,"+","National Estimation"
"SAP_2T3_M","School age population, secondary education, male (number)","MEX","Mexico","2010","2010",6789157,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","GMB","Gambia","2010","2010",57365,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","BGD","Bangladesh","2010","2010",6155198,,
"SAP_3_F","School age population, upper secondary education, female (number)","LCA","Saint Lucia","2010","2010",3466,,
"SAP_CE_F","Population of compulsory school age, female (number)","ARG","Argentina","2010","2010",4511421,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","CYM","Cayman Islands","2010","2010",1426,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","URY","Uruguay","2010","2010",258412,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","WSM","Samoa","2010","2010",1966,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","LIE","Liechtenstein","2010","2010",874,"+","National Estimation"
"SAP_3_F","School age population, upper secondary education, female (number)","TJK","Tajikistan","2010","2010",170045,,
"SAP_2T3_M","School age population, secondary education, male (number)","CHN","China","2010","2010",59433065,,
"SAP_CE_M","Population of compulsory school age, male (number)","40044","Low income countries","2010","2010",49095275,,
"SAP_3_M","School age population, upper secondary education, male (number)","40613","Asia (South-eastern)","2010","2010",14440885,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40651","Oceania (Australia/New Zealand)","2010","2010",171665,,
"SAP_CE_F","Population of compulsory school age, female (number)","40675","World","2010","2010",509304475,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","SLE","Sierra Leone","2010","2010",129107,,
"SAP_3","School age population, upper secondary education, both sexes (number)","TTO","Trinidad and Tobago","2010","2010",39279,,
"SAP_2T3_M","School age population, secondary education, male (number)","40330","Landlocked Developing Countries","2010","2010",30156327,,
"SAP_CE_M","Population of compulsory school age, male (number)","ALB","Albania","2010","2010",215178,,
"SAP_5T8_F","School age population, tertiary education, female (number)","TUN","Tunisia","2010","2010",514529,,
"SAP_3_M","School age population, upper secondary education, male (number)","40540","Sub-Saharan Africa","2010","2010",25951804,,
"SAP_2T3_M","School age population, secondary education, male (number)","BLR","Belarus","2010","2010",362420,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","HUN","Hungary","2010","2010",248685,,
"SAP_3_F","School age population, upper secondary education, female (number)","ZMB","Zambia","2010","2010",452037,,
"SAP_CE_M","Population of compulsory school age, male (number)","40620","Europe","2010","2010",40986167,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","HTI","Haiti","2010","2010",808394,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","BTN","Bhutan","2010","2010",30763,,
"SAP_3","School age population, upper secondary education, both sexes (number)","SEN","Senegal","2010","2010",815738,,
"SAP_2T3","School age population, secondary education, both sexes (number)","MKD","North Macedonia","2010","2010",239658,,
"SAP_2T3_M","School age population, secondary education, male (number)","GUY","Guyana","2010","2010",45033,,
"SAP_3_M","School age population, upper secondary education, male (number)","COM","Comoros","2010","2010",22470,,
"SAP_3_M","School age population, upper secondary education, male (number)","BFA","Burkina Faso","2010","2010",499127,,
"SAP_CE","Population of compulsory school age, both sexes (number)","40525","Arab States","2010","2010",61661241,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","ISL","Iceland","2010","2010",2214,,
"SAP_5T8_M","School age population, tertiary education, male (number)","ETH","Ethiopia","2010","2010",3867232,,
"SAP_5T8_F","School age population, tertiary education, female (number)","40617","Western Asia and Northern Africa","2010","2010",20356391,,
"SAP_2T3_F","School age population, secondary education, female (number)","SVN","Slovenia","2010","2010",67851,,
"SAP_3_F","School age population, upper secondary education, female (number)","NLD","Netherlands","2010","2010",298148,,
"SAP_2T3","School age population, secondary education, both sexes (number)","CIV","Côte d'Ivoire","2010","2010",3261203,,
"SAP_5T8_M","School age population, tertiary education, male (number)","40550","Small Island Developing States","2010","2010",2653911,,
"SAP_5T8_M","School age population, tertiary education, male (number)","NZL","New Zealand","2010","2010",165578,,
"SAP_2T3_M","School age population, secondary education, male (number)","TKL","Tokelau","2010","2010",84,,
"SAP_3","School age population, upper secondary education, both sexes (number)","ATG","Antigua and Barbuda","2010","2010",2945,,
"SAP_3_F","School age population, upper secondary education, female (number)","GIB","Gibraltar","2010","2010",467,,
"SAP_5T8_F","School age population, tertiary education, female (number)","SLV","El Salvador","2010","2010",296721,,
"SAP_CE_M","Population of compulsory school age, male (number)","DEU","Germany","2010","2010",5298323,,
"SAP_5T8_M","School age population, tertiary education, male (number)","40612","Asia (Central)","2010","2010",3391232.4,,
"SAP_2T3_M","School age population, secondary education, male (number)","LKA","Sri Lanka","2010","2010",1314846,,
"SAP_3_M","School age population, upper secondary education, male (number)","NIU","Niue","2010","2010",47,,
"SAP_5T8_M","School age population, tertiary education, male (number)","MDA","Republic of Moldova","2010","2010",173306,"+","National Estimation"
"SAP_2T3_M","School age population, secondary education, male (number)","40505","Central Asia","2010","2010",5902668,,
"SAP_2T3_F","School age population, secondary education, female (number)","MDV","Maldives","2010","2010",17411,,
"SAP_2T3_M","School age population, secondary education, male (number)","CPV","Cabo Verde","2010","2010",35497,,
"SAP_5T8_M","School age population, tertiary education, male (number)","VGB","British Virgin Islands","2010","2010",775,,
"SAP_3_F","School age population, upper secondary education, female (number)","AZE","Azerbaijan","2010","2010",168739,"+","National Estimation"
"SAP_5T8","School age population, tertiary education, both sexes (number)","40500","North America and Western Europe","2010","2010",49400261,,
"SAP_5T8_F","School age population, tertiary education, female (number)","KOR","Republic of Korea","2010","2010",1482817,,
"SAP_2T3_F","School age population, secondary education, female (number)","PRT","Portugal","2010","2010",329627,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","LAO","Lao People's Democratic Republic","2010","2010",299656,,
"SAP_5T8_F","School age population, tertiary education, female (number)","CAN","Canada","2010","2010",1127111,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","SMR","San Marino","2010","2010",792,,
"SAP_3","School age population, upper secondary education, both sexes (number)","AUS","Australia","2010","2010",588274,,
"SAP_3_F","School age population, upper secondary education, female (number)","40640","Northern America ","2010","2010",7200396,,
"SAP_2T3","School age population, secondary education, both sexes (number)","OMN","Oman","2010","2010",309316,,
"SAP_CE_F","Population of compulsory school age, female (number)","RWA","Rwanda","2010","2010",777453,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","NIC","Nicaragua","2010","2010",618961,,
"SAP_CE_M","Population of compulsory school age, male (number)","40613","Asia (South-eastern)","2010","2010",48510569,,
"SAP_CE","Population of compulsory school age, both sexes (number)","GTM","Guatemala","2010","2010",,"a","Category not applicable"
"SAP_5T8_F","School age population, tertiary education, female (number)","40510","World","2010","2010",300394968.7,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","SWZ","Eswatini","2010","2010",12130,,
"SAP_CE_F","Population of compulsory school age, female (number)","40520","Latin America and the Caribbean","2010","2010",54017405,,
"SAP_CE_F","Population of compulsory school age, female (number)","PAK","Pakistan","2010","2010",24712792,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","BRB","Barbados","2010","2010",3857,,
"SAP_2T3","School age population, secondary education, both sexes (number)","JOR","Jordan","2010","2010",886248,,
"SAP_CE_M","Population of compulsory school age, male (number)","ZWE","Zimbabwe","2010","2010",1152761,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","CZE","Czechia","2010","2010",261664,,
"SAP_5T8_F","School age population, tertiary education, female (number)","ABW","Aruba","2010","2010",3034,,
"SAP_3_M","School age population, upper secondary education, male (number)","NAM","Namibia","2010","2010",48048,,
"SAP_2T3","School age population, secondary education, both sexes (number)","TUV","Tuvalu","2010","2010",1456,,
"SAP_CE_F","Population of compulsory school age, female (number)","FRA","France","2010","2010",3891635,"+","National Estimation"
"SAP_5T8","School age population, tertiary education, both sexes (number)","TGO","Togo","2010","2010",599393,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","40535","South and West Asia","2010","2010",67710081,,
"SAP_3","School age population, upper secondary education, both sexes (number)","RUS","Russian Federation","2010","2010",3591843,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40044","Low income countries","2010","2010",32368506,,
"SAP_CE_M","Population of compulsory school age, male (number)","BLZ","Belize","2010","2010",31092,,
"SAP_5T8_M","School age population, tertiary education, male (number)","TUR","Turkey","2010","2010",3159851,,
"SAP_CE_F","Population of compulsory school age, female (number)","AUT","Austria","2010","2010",379515,,
"SAP_3_F","School age population, upper secondary education, female (number)","SAU","Saudi Arabia","2010","2010",787690,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40043","Upper middle income countries","2010","2010",17247344,,
"SAP_2T3_M","School age population, secondary education, male (number)","USA","United States of America","2010","2010",13080431,"+","National Estimation"
"SAP_2T3","School age population, secondary education, both sexes (number)","FIN","Finland","2010","2010",396622,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","LTU","Lithuania","2010","2010",23376,"+","National Estimation"
"SAP_2T3_M","School age population, secondary education, male (number)","40620","Europe","2010","2010",29818764,,
"SAP_CE_M","Population of compulsory school age, male (number)","40606","Africa (Sub-Saharan) ","2010","2010",80844779,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","PSE","Palestine","2010","2010",411051,,
"SAP_5T8_F","School age population, tertiary education, female (number)","GRC","Greece","2010","2010",298035,,
"SAP_CE_F","Population of compulsory school age, female (number)","AFG","Afghanistan","2010","2010",3643239,,
"SAP_3","School age population, upper secondary education, both sexes (number)","VNM","Viet Nam","2010","2010",5393325,,
"SAP_3_M","School age population, upper secondary education, male (number)","VAT","Holy See","2010","2010",,"a","Category not applicable"
"SAP_2T3_M","School age population, secondary education, male (number)","BRN","Brunei Darussalam","2010","2010",25336,,
"SAP_2T3","School age population, secondary education, both sexes (number)","PER","Peru","2010","2010",2898494,,
"SAP_CE","Population of compulsory school age, both sexes (number)","IND","India","2010","2010",201144697,,
"SAP_3","School age population, upper secondary education, both sexes (number)","LBR","Liberia","2010","2010",230046,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","TKM","Turkmenistan","2010","2010",231143,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","40530","Central and Eastern Europe","2010","2010",31346853,,
"SAP_2T3_F","School age population, secondary education, female (number)","LUX","Luxembourg","2010","2010",20488,,
"SAP_5T8_M","School age population, tertiary education, male (number)","BMU","Bermuda","2010","2010",2063,,
"SAP_5T8_F","School age population, tertiary education, female (number)","YEM","Yemen","2010","2010",1245627,,
"SAP_5T8_F","School age population, tertiary education, female (number)","LBY","Libya","2010","2010",310926,,
"SAP_5T8_F","School age population, tertiary education, female (number)","40042","Lower middle income countries","2010","2010",118352941,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","CHL","Chile","2010","2010",1455339,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","MWI","Malawi","2010","2010",305588,,
"SAP_CE_M","Population of compulsory school age, male (number)","MEX","Mexico","2010","2010",12559795,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","COK","Cook Islands","2010","2010",888,,
"SAP_CE_M","Population of compulsory school age, male (number)","40614","Asia (Western)","2010","2010",19539155,,
"SAP_3_M","School age population, upper secondary education, male (number)","TZA","United Republic of Tanzania","2010","2010",915965,,
"SAP_2T3_F","School age population, secondary education, female (number)","FJI","Fiji","2010","2010",54635,,
"SAP_3","School age population, upper secondary education, both sexes (number)","DEU","Germany","2010","2010",2555234,,
"SAP_3","School age population, upper secondary education, both sexes (number)","DOM","Dominican Republic","2010","2010",767302,"+","National Estimation"
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40656","Oceania (excl. Australia/New Zealand)","2010","2010",12089,,
"SAP_5T8_M","School age population, tertiary education, male (number)","SYC","Seychelles","2010","2010",4083,,
"SAP_CE_F","Population of compulsory school age, female (number)","CYP","Cyprus","2010","2010",46131,"+","National Estimation"
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","ERI","Eritrea","2010","2010",74943,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","BGR","Bulgaria","2010","2010",98746,,
"SAP_5T8_M","School age population, tertiary education, male (number)","MNE","Montenegro","2010","2010",23414,,
"SAP_5T8_F","School age population, tertiary education, female (number)","KNA","Saint Kitts and Nevis","2010","2010",2001,,
"SAP_CE_F","Population of compulsory school age, female (number)","MLT","Malta","2010","2010",24069,,
"SAP_3_M","School age population, upper secondary education, male (number)","DNK","Denmark","2010","2010",107950,,
"SAP_2T3","School age population, secondary education, both sexes (number)","BLR","Belarus","2010","2010",704655,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","KAZ","Kazakhstan","2010","2010",1636193,,
"SAP_CE","Population of compulsory school age, both sexes (number)","CUB","Cuba","2010","2010",1279513,,
"SAP_CE_F","Population of compulsory school age, female (number)","40535","South and West Asia","2010","2010",136952616,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","40650","Oceania","2010","2010",380417,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","RUS","Russian Federation","2010","2010",1013953,,
"SAP_3_F","School age population, upper secondary education, female (number)","40675","World","2010","2010",186697796,,
"SAP_5T8_M","School age population, tertiary education, male (number)","MMR","Myanmar","2010","2010",2300909,,
"SAP_3_F","School age population, upper secondary education, female (number)","SRB","Serbia","2010","2010",164722,"+","National Estimation"
"SAP_5T8_F","School age population, tertiary education, female (number)","BHR","Bahrain","2010","2010",39756,,
"SAP_5T8_M","School age population, tertiary education, male (number)","ITA","Italy","2010","2010",1542422,,
"SAP_2T3_M","School age population, secondary education, male (number)","COD","Democratic Republic of the Congo","2010","2010",4245814,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","MRT","Mauritania","2010","2010",138096,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","BEL","Belgium","2010","2010",656517,,
"SAP_2T3_M","School age population, secondary education, male (number)","FSM","Micronesia (Federated States of)","2010","2010",7837,,
"SAP_3_F","School age population, upper secondary education, female (number)","LSO","Lesotho","2010","2010",45363,,
"SAP_3_M","School age population, upper secondary education, male (number)","SEN","Senegal","2010","2010",409261,,
"SAP_3","School age population, upper secondary education, both sexes (number)","MLI","Mali","2010","2010",915501,,
"SAP_CE_F","Population of compulsory school age, female (number)","40611","Asia (Eastern)","2010","2010",83567552,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40041","High income countries","2010","2010",8736988.46154,,
"SAP_3_F","School age population, upper secondary education, female (number)","SDN","Sudan","2010","2010",1137437,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40616","Asia (Southern)","2010","2010",32381965,,
"SAP_5T8_F","School age population, tertiary education, female (number)","40344","Small Island Developing States","2010","2010",2702456,,
"SAP_2T3_M","School age population, secondary education, male (number)","UKR","Ukraine","2010","2010",1678510,,
"SAP_CE","Population of compulsory school age, both sexes (number)","40620","Europe","2010","2010",79940970,,
"SAP_5T8_M","School age population, tertiary education, male (number)","URY","Uruguay","2010","2010",131454,,
"SAP_3_M","School age population, upper secondary education, male (number)","ALB","Albania","2010","2010",92181,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","PLW","Palau","2010","2010",1532,,
"SAP_3_F","School age population, upper secondary education, female (number)","SSD","South Sudan","2010","2010",410873,,
"SAP_CE_M","Population of compulsory school age, male (number)","ERI","Eritrea","2010","2010",270880,,
"SAP_2T3_F","School age population, secondary education, female (number)","NPL","Nepal","2010","2010",2308535,,
"SAP_3_M","School age population, upper secondary education, male (number)","TTO","Trinidad and Tobago","2010","2010",19848,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40330","Landlocked Developing Countries","2010","2010",4414076,,
"SAP_CE","Population of compulsory school age, both sexes (number)","FIN","Finland","2010","2010",542720,,
"SAP_2T3","School age population, secondary education, both sexes (number)","COG","Congo","2010","2010",611651,,
"SAP_CE_M","Population of compulsory school age, male (number)","VAT","Holy See","2010","2010",,"a","Category not applicable"
"SAP_5T8_F","School age population, tertiary education, female (number)","THA","Thailand","2010","2010",2394541,,
"SAP_2T3_F","School age population, secondary education, female (number)","MDG","Madagascar","2010","2010",1730500,,
"SAP_CE_M","Population of compulsory school age, male (number)","CMR","Cameroon","2010","2010",1634527,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40619","Asia (Eastern and South-eastern)","2010","2010",191446282,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","GEO","Georgia","2010","2010",324383,,
"SAP_2T3_M","School age population, secondary education, male (number)","SLB","Solomon Islands","2010","2010",42413,,
"SAP_CE_F","Population of compulsory school age, female (number)","POL","Poland","2010","2010",1980315,,
"SAP_2T3_F","School age population, secondary education, female (number)","SYR","Syrian Arab Republic","2010","2010",1840181,,
"SAP_5T8_M","School age population, tertiary education, male (number)","ROU","Romania","2010","2010",803402,,
"SAP_CE","Population of compulsory school age, both sexes (number)","CHE","Switzerland","2010","2010",890866,,
"SAP_CE_F","Population of compulsory school age, female (number)","ZMB","Zambia","2010","2010",1353688,,
"SAP_2T3","School age population, secondary education, both sexes (number)","MYS","Malaysia","2010","2010",3385295,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40540","Sub-Saharan Africa","2010","2010",51671033,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","NGA","Nigeria","2010","2010",6058774,,
"SAP_CE_M","Population of compulsory school age, male (number)","LBR","Liberia","2010","2010",313600,,
"SAP_3_M","School age population, upper secondary education, male (number)","MUS","Mauritius","2010","2010",42297,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","40550","Small Island Developing States","2010","2010",5220220,,
"SAP_2T3","School age population, secondary education, both sexes (number)","TKL","Tokelau","2010","2010",180,,
"SAP_2T3_M","School age population, secondary education, male (number)","GHA","Ghana","2010","2010",1936282,,
"SAP_3_F","School age population, upper secondary education, female (number)","GNQ","Equatorial Guinea","2010","2010",15117,,
"SAP_2T3_F","School age population, secondary education, female (number)","ZAF","South Africa","2010","2010",2483722,,
"SAP_5T8_F","School age population, tertiary education, female (number)","40630","Latin America and the Caribbean","2010","2010",26490635,,
"SAP_2T3_M","School age population, secondary education, male (number)","MAC","China, Macao Special Administrative Region","2010","2010",21997,,
"SAP_3_F","School age population, upper secondary education, female (number)","DJI","Djibouti","2010","2010",24561,,
"SAP_5T8_F","School age population, tertiary education, female (number)","40618","Asia (Central and Southern)","2010","2010",82408717.2,,
"SAP_5T8_M","School age population, tertiary education, male (number)","ARM","Armenia","2010","2010",133303,,
"SAP_CE_F","Population of compulsory school age, female (number)","TJK","Tajikistan","2010","2010",754353,,
"SAP_2T3_M","School age population, secondary education, male (number)","PAN","Panama","2010","2010",202419,,
"SAP_5T8_M","School age population, tertiary education, male (number)","SUR","Suriname","2010","2010",23488,,
"SAP_2T3","School age population, secondary education, both sexes (number)","NLD","Netherlands","2010","2010",1208219,,
"SAP_CE_F","Population of compulsory school age, female (number)","TON","Tonga","2010","2010",7296,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40500","North America and Western Europe","2010","2010",5739214,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40613","Asia (South-eastern)","2010","2010",28391769,,
"SAP_5T8_F","School age population, tertiary education, female (number)","SVK","Slovakia","2010","2010",201281,,
"SAP_5T8_M","School age population, tertiary education, male (number)","CUW","Curaçao","2010","2010",4443,,
"SAP_2T3_F","School age population, secondary education, female (number)","BFA","Burkina Faso","2010","2010",1208056,,
"SAP_CE","Population of compulsory school age, both sexes (number)","GRD","Grenada","2010","2010",21577,,
"SAP_2T3_M","School age population, secondary education, male (number)","KEN","Kenya","2010","2010",2923401,,
"SAP_3","School age population, upper secondary education, both sexes (number)","IRQ","Iraq","2010","2010",1921510,,
"SAP_CE","Population of compulsory school age, both sexes (number)","GMB","Gambia","2010","2010",416062,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","LCA","Saint Lucia","2010","2010",6739,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40603","Africa (Northern)","2010","2010",1906239,,
"SAP_5T8_F","School age population, tertiary education, female (number)","CHN","China","2010","2010",61833941,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40334","Least Developed Countries","2010","2010",53902083,,
"SAP_3_M","School age population, upper secondary education, male (number)","40651","Oceania (Australia/New Zealand)","2010","2010",404052,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","GBR","United Kingdom of Great Britain and Northern Ireland","2010","2010",4207495,,
"SAP_CE_F","Population of compulsory school age, female (number)","WSM","Samoa","2010","2010",17764,,
"SAP_3","School age population, upper secondary education, both sexes (number)","BLZ","Belize","2010","2010",13930,,
"SAP_2T3_F","School age population, secondary education, female (number)","MSR","Montserrat","2010","2010",123,,
"SAP_CE","Population of compulsory school age, both sexes (number)","SLE","Sierra Leone","2010","2010",1481357,,
"SAP_CE_M","Population of compulsory school age, male (number)","QAT","Qatar","2010","2010",61243,,
"SAP_CE","Population of compulsory school age, both sexes (number)","KGZ","Kyrgyzstan","2010","2010",942516,,
"SAP_5T8_M","School age population, tertiary education, male (number)","LIE","Liechtenstein","2010","2010",1114,"+","National Estimation"
"SAP_5T8","School age population, tertiary education, both sexes (number)","PRK","Democratic People's Republic of Korea","2010","2010",1948644,,
"SAP_2T3","School age population, secondary education, both sexes (number)","EST","Estonia","2010","2010",90542,,
"SAP_3_F","School age population, upper secondary education, female (number)","ARG","Argentina","2010","2010",1052457,,
"SAP_3","School age population, upper secondary education, both sexes (number)","NOR","Norway","2010","2010",193050,,
"SAP_CE_F","Population of compulsory school age, female (number)","ETH","Ethiopia","2010","2010",9520128,,
"SAP_3_F","School age population, upper secondary education, female (number)","HTI","Haiti","2010","2010",425817,,
"SAP_CE","Population of compulsory school age, both sexes (number)","AUS","Australia","2010","2010",2769026,,
"SAP_3_F","School age population, upper secondary education, female (number)","KHM","Cambodia","2010","2010",504196,,
"SAP_2T3","School age population, secondary education, both sexes (number)","IDN","Indonesia","2010","2010",26137506,,
"SAP_3_M","School age population, upper secondary education, male (number)","KWT","Kuwait","2010","2010",57735,,
"SAP_2T3","School age population, secondary education, both sexes (number)","TCD","Chad","2010","2010",1905313,,
"SAP_2T3_F","School age population, secondary education, female (number)","PRI","Puerto Rico","2010","2010",166303,,
"SAP_2T3","School age population, secondary education, both sexes (number)","VCT","Saint Vincent and the Grenadines","2010","2010",10576,,
"SAP_3_M","School age population, upper secondary education, male (number)","SWE","Sweden","2010","2010",202765,,
"SAP_3_M","School age population, upper secondary education, male (number)","PRY","Paraguay","2010","2010",208538,,
"SAP_2T3_F","School age population, secondary education, female (number)","VEN","Venezuela (Bolivarian Republic of)","2010","2010",1335729,,
"SAP_3_M","School age population, upper secondary education, male (number)","BTN","Bhutan","2010","2010",16320,,
"SAP_CE_M","Population of compulsory school age, male (number)","MAR","Morocco","2010","2010",2788593,,
"SAP_CE_F","Population of compulsory school age, female (number)","AZE","Azerbaijan","2010","2010",584581,"+","National Estimation"
"SAP_5T8","School age population, tertiary education, both sexes (number)","VGB","British Virgin Islands","2010","2010",1657,,
"SAP_3_M","School age population, upper secondary education, male (number)","ISL","Iceland","2010","2010",9799,,
"SAP_5T8_M","School age population, tertiary education, male (number)","40030","Middle income countries","2010","2010",252538576.8,,
"SAP_2T3","School age population, secondary education, both sexes (number)","BOL","Bolivia (Plurinational State of)","2010","2010",1280414,,
"SAP_CE","Population of compulsory school age, both sexes (number)","DOM","Dominican Republic","2010","2010",2946130,"+","National Estimation"
"SAP_2T3_M","School age population, secondary education, male (number)","STP","Sao Tome and Principe","2010","2010",9843,,
"SAP_3","School age population, upper secondary education, both sexes (number)","GMB","Gambia","2010","2010",119130,,
